"ID","RNAi_1","RNAi_3","RNAi_4","Untreated_1","Untreated_3","Untreated_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0082183",646.280447174108,463.278012908183,738.634890547929,1332.1616993393,1465.79674468755,1407.71155402123,8.6164483516844e-07,1.71309130467644,4.84287789550607e-11,3.27862592028134,6.06467171087112
"FBtr0089921",218.636593965579,223.257692785225,207.671496540993,358.122499539628,335.118373893858,410.329199891241,0.0074544612759556,1.10808976891506,4.18978264161174e-07,2.15560041399075,2.127583736964
"FBtr0087307",499.483889237576,435.193717449149,339.060360251758,1008.17128882603,1180.96199735809,1209.46644903152,2.92230839700967e-12,2.04325539951596,1.64248448572936e-16,4.12174542024048,11.5342739540239
"FBtr0071835",69.2047554698512,52.59292910083,53.0035032707739,336.65074807699,398.934238060838,345.763436747859,2.96242498535344e-37,3.81484858001246,1.6650320286384e-41,14.0729080963529,36.5283526380652
"FBtr0306917",12846.0425107435,11675.4491137238,12135.765632043,21891.0609800531,23025.2231218731,26737.7779369622,6.94462651947238e-14,1.39527073424786,3.90322983333654e-18,2.63037908756662,13.1583511055626
"FBtr0083467",247.344812768484,217.358510591105,257.173714052993,99.1984674727667,113.008595103825,110.81914337164,1.61627502220202e-07,-1.67952600863279,9.08427957622537e-12,0.312185187504118,6.7914847385724
"FBtr0073974",64.6998893276925,72.8052119099083,57.6843783036794,18.5528009954565,17.2473545621354,21.9552705089652,9.38917160932367e-09,-2.56612577045966,5.27718728042023e-13,0.168857039400948,8.02737272310874
"FBtr0070393",109.559282177327,109.191758502106,116.405829006793,295.088404256944,298.765518889578,311.359518113998,6.18451817290811e-17,2.07607327524402,3.47601066372983e-21,4.21657985004463,16.2086941299877
"FBtr0084465",239.131217710657,244.956021783666,208.587988574312,107.212931938133,100.560785612121,119.732479230419,6.79936949709301e-06,-1.564197625407,3.82158807165749e-10,0.338165731466336,5.16753135738622
"FBtr0082790",660.770251597241,605.346457036289,739.717428685745,1211.28110429212,1093.94876450855,1396.09262159707,7.32767496347034e-06,1.27606043478913,4.11852234907281e-10,2.42176761411494,5.13503380308229
"FBtr0080391",7417.75405643638,6700.09421178676,7900.6170167528,12311.1299840651,13618.6245450166,13659.2265693188,1.60256189386799e-11,1.22132260514579,9.00720488909618e-16,2.33160371452545,10.7951851882389
"FBtr0334762",1049.69985882322,1084.39352081721,964.244822359031,3704.47424686465,1891.20355044411,4488.59766664825,0.000268952410475532,2.45658800465516,1.51164799053244e-08,5.48916994018435,3.57032455901727
"FBtr0080389",2935.92090343124,3559.50031127467,2859.10127050912,1983.3326207202,1411.68363742735,1474.7438756907,0.000358796020012083,-1.35884556335646,2.01661432111108e-08,0.389894156197899,3.44515238306489
"FBtr0076545",744.219130334944,1043.0780287002,911.767832078519,480.930807783184,377.820841883537,325.665066306939,4.24072524387566e-05,-1.71551999498029,2.38350114876105e-09,0.304492796868943,4.37255986452075
"FBtr0300272",94.227577506315,103.298586297206,92.1472882364929,24.5338839421295,26.47513625406,16.588477625958,2.40638331630712e-14,-3.05514302661962,1.35250860853592e-18,0.120312377208074,13.6186351920845
"FBtr0086975",3083.12730525408,3029.29448948117,3013.99959709864,4680.85044169127,4665.3000177681,5438.46171093706,1.00136119065866e-07,1.00443799566651,5.62815417411567e-12,2.00616184098698,6.99940924438249
"FBtr0301651",45.3073920699304,52.2129198235733,38.1699706465344,111.849045348867,143.290464591493,90.6981032242026,0.00592650737290994,1.96850993339022,3.33099560078122e-07,3.91363695912868,2.22720117097567
"FBtr0085377",101.358659628674,67.4294919910309,69.6926480890511,189.306182702159,244.501427651684,235.224490495968,2.67556623429931e-06,2.14849070669458,1.50380296442182e-10,4.43363715672974,5.57258429349008
"FBtr0072967",39.4846131024315,44.4516648564401,37.4604331503237,102.870538975442,111.318886008241,100.878784219874,1.35958783704926e-07,2.00783656361487,7.64156832873912e-12,4.02178668579275,6.86659272929493
"FBtr0073378",1588.32357596396,1442.37477807907,1678.20541941322,2630.28986691972,2402.51259523879,2913.23334453383,2.11871159431074e-06,1.08955861691546,1.19082261370882e-10,2.12808919037171,5.67392815679743
"FBtr0080617",856.495453329505,779.967350455259,850.820436566404,1271.65353689174,1275.10764270904,1654.35794986219,0.00158628689044431,1.09115349663644,8.91573117381021e-08,2.13044306483956,2.79961826489402
"FBtr0084911",179.521581840493,257.052622419058,177.567522927106,94.93486202762,79.2855444680431,94.7786439379222,0.0037084996527558,-1.71408189159221,2.08436356382408e-07,0.304796471888379,2.43080175731721
"FBtr0089963",239.740328632862,295.127195048939,279.399290859094,794.974297078694,774.004721737853,698.099875661207,1.09921971729901e-21,2.13447834030152,6.17816837510685e-26,4.39078331813218,20.9589154900395
"FBtr0087008",702.272849724978,590.892117523542,738.721070150532,1143.28271365806,1218.96978004131,1244.38008847974,4.3451286079983e-07,1.19465758973215,2.44218109712135e-11,2.28890500638121,6.36199736468887
"FBtr0307015",7085.79737097791,8868.96585188702,8131.54916176801,5542.1765422794,4317.73941453694,4127.27447421931,0.0044914573590561,-1.13121720201432,2.52442522428962e-07,0.456530387828862,2.34761271906311
"FBtr0339643",2387.51904071413,1285.98583241372,1555.34920612447,4325.83468825595,5419.00696502717,5412.01101617529,3.07009220849924e-06,2.2152026789804,1.72554643013671e-10,4.64346795564292,5.51284858053551
"FBtr0300190",149.727154959287,113.840754969934,137.485345732337,1051.68183666613,1172.62501950871,1041.76219035954,5.62369528526242e-84,4.36737736474105,3.16079995799371e-88,20.640090118528,83.2499782191963
"FBtr0075699",1606.14842191771,1701.93702543785,1791.6856455726,452.057094885826,277.727436403738,420.595996268599,1.2213028837238e-24,-3.09978850909391,6.86433725114548e-29,0.116646222363067,23.9131766174495
"FBtr0071935",10993.6494718153,11333.442220346,11827.048204667,21745.3270232154,19492.1774096142,24029.9291692195,2.32857071811511e-13,1.34814220250958,1.30877400973197e-17,2.54584079475861,12.6329105681153
"FBtr0081257",36.2492401667805,36.9729770818025,32.5939080190352,10.1304236535129,5.78673525004969,16.9406594425267,0.00271849291687211,-2.51125703530543,1.52792992180312e-07,0.175402712645255,2.56567179423018
"FBtr0086676",739.191899494737,736.941471366888,836.200333596541,497.228916178924,431.859873220914,494.34411223152,0.000553198551943287,-1.01081467120583,3.10925445112009e-08,0.496265933635314,3.25711896537376
"FBtr0305668",188.932193715468,216.872821385674,231.775742374703,458.039341652838,423.10709811449,401.468460626124,4.8634570930455e-07,1.45880520500339,2.73350780859122e-11,2.74880621786541,6.31305491125468
"FBtr0074916",158.688714574036,68.4120136398425,58.3846647310073,464.336618038585,506.224403402714,723.939463758041,1.04082868158332e-05,3.70940178609179,5.84998134882713e-10,13.0810077686442,4.98262074865079
"FBtr0345114",296.98986596023,359.120280070687,334.910612352282,641.197358559745,617.05794286784,523.557538792938,0.000224692986406055,1.22162457753055,1.26288773834338e-08,2.33209179662535,3.64841048348958
"FBtr0075389",1272.57018405498,1220.69206127012,1168.12752576521,1928.63595700205,1856.66409671967,2408.35075700761,0.000131132357990047,1.09479780575094,7.37029889782186e-09,2.13583145754174,3.88229012934313
"FBtr0080838",274.936698078979,318.709020203047,305.309402799979,940.996271137245,1076.3918021813,742.65389560782,4.42098588536359e-16,2.33737447900602,2.4848167071513e-20,5.05382069266755,15.3544808716398
"FBtr0080839",1097.13055909679,1027.120996391,1118.93510436509,582.159235668108,524.600002589326,586.388558771562,2.24224769786124e-13,-1.35481912809947,1.26025612514683e-17,0.390983836466804,12.6493164132074
"FBtr0110932",442.310556388782,394.679912283668,422.668580893319,700.449185698028,712.758673018186,761.619276180405,3.43181335280901e-07,1.13787621339802,1.92885192941154e-11,2.2005683967268,6.46447634030159
"FBtr0078811",35.1481150553721,65.1674919290437,55.1341408466031,174.40450655461,173.176829445847,120.424984163534,0.00108189511160293,2.30386144860383,6.08079536647329e-08,4.9377761980115,2.96581484150313
"FBtr0100199",39.6870554220112,53.7121046340934,43.9487573083741,117.602370610727,137.783656500987,92.2044796189871,0.00196896788759654,1.94292944912717,1.10665910948546e-07,3.84485568729197,2.70576136682448
"FBtr0085755",82.0831914384844,38.5629411508041,52.3172687472984,376.760436093311,447.049403909131,435.925775850796,1.66115186206744e-21,4.14480336207413,9.33651001611648e-26,17.6892792573099,20.7795906626461
"FBtr0309301",107.241747835559,152.238316691224,82.3309565816732,290.932223244534,288.044341718679,289.563733511119,0.000316351810554468,1.9466793120207,1.77805648917754e-08,3.85486226163854,3.49982967563011
"FBtr0083252",71.7574156957871,114.42938220056,77.8892614942453,232.384850527811,215.230322255965,176.031777735829,0.00531463294182884,1.79511005524371,2.98709135669337e-07,3.47041947766255,2.27452672490231
"FBtr0340135",2560.03234710669,2559.5765303036,2945.29219541983,1303.86164004522,1405.43137552002,1243.74735397741,8.85573635222349e-17,-1.48426297751033,4.97736980228389e-21,0.357431087355624,16.0527753214969
"FBtr0071105",2493.57626226504,2902.77484299492,2207.12346329914,4508.86532464816,4540.97458193026,4295.1358846734,8.96827016075053e-07,1.17104596606032,5.04061946984629e-11,2.25174891465472,6.04729131750096
"FBtr0085249",263.69042175611,265.653383317069,278.567996905665,490.557825106106,538.555537955167,447.590399859974,8.99908239152948e-06,1.25612989683943,5.05793749523914e-10,2.38854142307193,5.04580177196202
"FBtr0073359",4134.01407800173,4859.75440762992,4085.98881639261,2308.62288895387,2255.59979725966,2005.76306074004,2.47445684944287e-13,-1.43298908983481,1.39076936232175e-17,0.370362750307323,12.6065201151857
"FBtr0273370",916.395292812913,940.349570716508,762.124065850204,2003.50494395947,2638.38939714685,1897.62727236933,2.84133815003112e-11,1.90518551709391,1.59697512928908e-15,3.74557060413256,10.5464770774515
"FBtr0332746",566.367395099295,629.65886294265,561.090846926973,976.396122267383,1014.65473649975,1045.70302148472,7.50604259420573e-09,1.13915440270889,4.21877394008865e-13,2.20251890553044,8.12458897544438
"FBtr0301413",937.38879424937,961.137307679315,1032.44762416633,580.752284103766,613.56928554931,570.413403838081,1.88087344622832e-07,-1.05494420051323,1.05714559702581e-11,0.481315837167171,6.72564042478652
"FBtr0077920",1029.60431048777,1085.72941910466,1073.33953818964,556.500313065873,534.709734533365,582.376578690153,5.32370017342695e-15,-1.34222488771804,2.99218759747468e-19,0.394411934588304,14.2737864116295
"FBtr0087820",77.0127965598516,82.6667282561118,74.9632293078809,25.0252439645237,21.6743139452303,31.0045434847682,2.90830306914839e-08,-2.31487944267488,1.63461278616704e-12,0.200979541632481,7.53636033839053
"FBtr0088370",13.8618245526341,14.6441596929718,16.6222045105911,79.2274753225612,73.6481674704765,82.3394936936597,4.47095228177345e-19,3.46469845289536,2.51290033822699e-23,11.0402309952718,18.3495999653082
"FBtr0112851",363.754613068277,374.125855670294,318.247490881893,927.751231404847,957.734575826431,917.901374578298,3.95938235393591e-28,2.03370292161287,2.22537227626794e-32,4.09454437022569,27.4023725568014
"FBtr0308213",376.959733119158,449.501391331989,344.546602172379,224.176943820089,215.256778234819,177.016605879296,0.00386008638265392,-1.33886443465191,2.16956293989092e-07,0.395331704587716,2.41340297639297
"FBtr0333662",187.76204804049,132.461549962385,140.574412504307,552.233497640029,746.88183896299,511.167057500108,2.9546565414917e-14,2.85510100257001,1.6606657719715e-18,7.23554156046501,13.5294929955963
"FBtr0081008",158.334227918101,172.7521462178,175.896625571487,383.666922950001,307.032077339933,360.075221846438,1.47991553107528e-06,1.52184391054777,8.31787056584579e-11,2.87157831987032,5.82976307206098
"FBtr0089937",24.6742089342827,18.2873258463355,28.4136053204154,61.072580577529,62.6860583295129,66.6351924389923,2.80177075539633e-05,2.07000486136356,1.57473626090171e-09,4.19888088318727,4.55256740214779
"FBtr0072635",348.014348569657,477.919983690934,382.920741575847,123.401795548508,84.1534440977164,62.429865687065,1.4061221751461e-10,-3.13391504660397,7.90311474340207e-15,0.113919368047703,9.85197694269701
"FBtr0075199",1203.52263275891,1021.27202400589,927.702449409428,423.421934622364,604.975461228081,559.184447930574,0.000401484995842974,-1.42915858052597,2.25654786332607e-08,0.371347409546524,3.39633068038371
"FBtr0087004",223.77928372599,173.934269978768,230.351311930982,422.427565446465,510.868180777385,473.452491925263,2.2029848841543e-07,1.67613562913262,1.23818844657953e-11,3.19570808323073,6.6569884827634
"FBtr0076453",676.466660176489,610.036627703263,742.978801293558,323.889029521398,320.294719076245,337.684037928814,7.00196660122057e-11,-1.51317757266161,3.93545784690904e-15,0.35033873852662,10.1547799651134
"FBtr0078069",153.052994231178,130.823232509726,144.225852923365,47.3201652268536,65.2281019910282,75.2226117186976,0.0033055023086351,-1.72116874050721,1.85785876159796e-07,0.303302913070097,2.48076253518215
"FBtr0078841",132.227826651168,126.546211693891,129.262397560386,21.3404932699753,26.9687468245428,28.0654301943939,2.50766907723225e-23,-3.42475588167936,1.40943630689762e-27,0.0931205970414336,22.6007297754228
